,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,id
388,5XbjnXDZgLSLTfh1R8L7vM,Faith No More,80's,Epic - Radio Edit,0,239360,False,0.487,0.889,4,-7.998,0,0.073,0.101,0.0274,0.157,0.265,87.138,4,funk,388
389,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,garage,389
390,2t0wwvR15fc3K1ey8OiOaN,The Strokes,The New Abnormal,Selfless,71,222093,False,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4,garage,390
391,1aOxOpH4AkGAd8OMrKjyNY,The Strokes,The New Abnormal,Why Are Sundays So Depressing,68,275666,False,0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.299,109.971,4,garage,391
392,56NkIxSZZiMpFP5ZNSxtnT,The Strokes,Is This It,Someday,70,183573,False,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,4,garage,392
393,7kzKAuUzOITUauHAhoMoxA,The Strokes,Is This It,Last Nite,74,193506,False,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4,garage,393
394,1BLOVHYYlH4JUHQGcpt75R,The Strokes,The New Abnormal,Ode To The Mets,67,351786,False,0.426,0.617,1,-5.423,0,0.0289,0.341,0.181,0.101,0.201,92.002,4,garage,394
395,4fPBB44eDH71YohayI4eKV,The Strokes,First Impressions Of Earth,You Only Live Once,72,189226,False,0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4,garage,395
396,57Xjny5yNzAcsxnusKmAfA,The Strokes,Room On Fire,Reptilia,75,219826,False,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4,garage,396
397,6IRzBP4gVoV4D2zHmocoWy,The Strokes,The New Abnormal,Eternal Summer,62,375320,False,0.617,0.78,7,-4.466,0,0.0376,0.0141,0.0112,0.0833,0.326,93.951,4,garage,397
398,2pAD0PKMUMtxlMvz33tYzB,The Strokes,Is This It,Is This It,61,151333,False,0.664,0.679,5,-8.293,1,0.03,0.149,4.84e-05,0.347,0.804,96.002,4,garage,398
399,55N8cxpE1QDoeaaNqUnoZ2,The Strokes,The New Abnormal,Bad Decisions,64,293360,False,0.374,0.922,0,-3.4,1,0.056,0.0135,0.204,0.28,0.393,153.217,4,garage,399
400,2mDYYGaGd9uXKkK2YhDA3i,The Strokes,The New Abnormal,Brooklyn Bridge To Chorus,64,235946,False,0.628,0.571,0,-3.897,1,0.0628,0.00602,9.21e-05,0.0833,0.467,119.899,4,garage,400
401,6u0x5ad9ewHvs3z6u9Oe3c,The Strokes,Angles,Under Cover of Darkness,68,235546,False,0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,4,garage,401
402,6mVD1SfTvlFAPVi7txFL5H,The Strokes,Angles,Machu Picchu,64,209626,False,0.695,0.817,1,-5.294,1,0.0659,0.0132,0.097,0.0601,0.874,105.014,4,garage,402
403,7lu6YLrlB1MU7HW8DJSuPa,The Strokes,The New Abnormal,At The Door,60,310373,False,0.456,0.323,10,-6.764,1,0.0318,0.858,0.00913,0.146,0.363,116.903,4,garage,403
404,2LMloFiV7DHpBhITOaBSam,The Strokes,Is This It,Hard To Explain,63,224426,False,0.406,0.682,7,-6.281,1,0.0584,0.000413,0.849,0.0999,0.623,82.495,4,garage,404
405,6Yu1OL8I0D4vjOzYdsXYGK,The Strokes,Room On Fire,12:51,65,153133,False,0.451,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.592,145.056,4,garage,405
406,7bfocP7GYoLOutUYpTI8tx,The Strokes,Comedown Machine,Welcome To Japan,63,230826,False,0.705,0.666,2,-7.23,0,0.0303,0.00233,0.0149,0.174,0.646,124.032,4,garage,406
407,2lffRiAET2Xt6BNb4EmkS2,The Strokes,Comedown Machine,80's Comedown Machine,55,298613,False,0.488,0.503,0,-8.89,1,0.0326,0.00583,0.809,0.101,0.38,144.035,4,garage,407
408,5ncofiedz9Ej6YkvvXMKVn,The Strokes,The New Abnormal,Not The Same Anymore,59,337333,False,0.353,0.613,9,-5.9,1,0.031,0.384,0.0123,0.103,0.282,177.375,4,garage,408
409,4KC2Z9dL4jL61Ys35N6srg,The Strokes,Is This It,Barely Legal,57,234733,True,0.427,0.886,0,-6.304,1,0.037,0.004,0.0532,0.0909,0.857,157.609,4,garage,409
410,1EsgUWQsxGBwnu3NATDjiU,The Strokes,Is This It,The Modern Age,57,208306,False,0.53,0.89,2,-6.042,1,0.0328,0.0124,0.759,0.143,0.868,145.958,4,garage,410
411,718purgMpFb2Axhuz0Hbq1,The Strokes,Comedown Machine,Chances,56,216786,False,0.561,0.569,6,-9.682,1,0.0289,0.365,0.611,0.109,0.53,103.705,4,garage,411
412,4ileLT7ldd2uX8bMemWqbm,The Strokes,Angles,Life Is Simple in the Moonlight,59,255240,False,0.515,0.696,6,-5.857,0,0.0313,0.0126,0.000345,0.0916,0.513,134.893,4,garage,412
413,78Gzxi27GuNHTfkn2BylG4,The Strokes,Room On Fire,What Ever Happened?,62,169506,False,0.547,0.596,11,-6.044,1,0.0339,8.02e-05,0.739,0.273,0.584,116.17,4,garage,413
414,3mYCd23hPxJW5okSvMoy3x,The Strokes,First Impressions Of Earth,Heart In a Cage,63,206173,False,0.418,0.857,8,-5.133,1,0.0404,2.73e-06,0.805,0.368,0.12,140.02,4,garage,414
415,7G8hUONVhvJnkD3Ak8mNF1,The Strokes,Is This It,Soma,54,153933,False,0.501,0.715,0,-7.382,1,0.0301,0.0774,0.00603,0.0653,0.502,148.971,4,garage,415
416,2ThdB23G9Rgf1ExndFGEEg,The Strokes,Comedown Machine,Tap Out,56,222360,False,0.737,0.745,9,-5.944,1,0.0351,0.0176,0.381,0.306,0.629,115.989,4,garage,416
417,5GKVcvTgnFYtfh25qKQtRg,The Strokes,Comedown Machine,One Way Trigger,59,242293,False,0.516,0.942,2,-4.113,1,0.036,0.000182,0.464,0.116,0.964,95.996,4,garage,417
418,37ZgsOy8t4vMnGtMExr6ah,The Strokes,Future Present Past,Threat of Joy,57,264724,True,0.59,0.704,0,-7.058,1,0.0284,0.223,0.0825,0.103,0.691,137.968,4,garage,418
419,4pXyK9GW7fuT645U0DLYYF,The Strokes,Is This It,"Alone, Together",52,188800,False,0.511,0.855,7,-5.752,1,0.0307,0.00782,0.89,0.0694,0.962,142.985,4,garage,419
420,3kKb3U3a8jmUJQB9ypE1Jl,The Strokes,Room On Fire,Under Control,58,187306,False,0.406,0.72,1,-4.647,1,0.0291,0.354,0.795,0.0541,0.641,91.336,4,garage,420
421,7eX5SypK35V8Y9d9pS6rWy,The Strokes,Room On Fire,I Can't Win,57,162040,False,0.472,0.746,11,-4.816,1,0.0321,0.00581,0.663,0.0999,0.403,97.44,4,garage,421
422,6SdAztAqklk1zAmUHhU4N7,The Strokes,Angles,Taken for a Fool,58,203240,False,0.569,0.89,5,-4.447,1,0.0559,0.00595,0.0112,0.226,0.885,137.044,4,garage,422
423,37cb7mzkQKksGm0noGDXeh,The Strokes,Is This It,Trying Your Luck,53,202960,False,0.502,0.691,9,-9.453,0,0.0311,0.00911,0.0149,0.133,0.629,143.926,4,garage,423
424,4UF1eupXP9Zz5GpYepyOxI,The Strokes,First Impressions Of Earth,Razorblade,57,208133,False,0.394,0.859,9,-3.851,1,0.0409,0.00201,0.233,0.1,0.511,136.075,5,garage,424
425,0J2OnBNKwt0KICDyDFPUvl,The Strokes,Is This It,Take It Or Leave It,53,196133,False,0.429,0.924,2,-6.131,0,0.0406,0.000542,0.353,0.104,0.484,154.104,4,garage,425
426,0dy6iXYIF0piirySAzCBwF,The Strokes,Room On Fire,The End Has No End,56,185560,False,0.531,0.66,1,-3.725,1,0.0335,0.000833,0.855,0.226,0.533,136.027,4,garage,426
427,7xuu4ByQkm8qhnwJQk994r,The Strokes,Is This It,New York City Cops,52,210746,False,0.522,0.853,0,-7.66,1,0.0362,0.071,2.82e-05,0.343,0.455,107.943,4,garage,427
428,08l9WKDuRyGeStQ9ojTlFh,The Strokes,Room On Fire,Meet Me in the Bathroom,53,176160,False,0.427,0.941,7,-3.973,1,0.0336,6.7e-05,0.89,0.0772,0.587,139.956,4,garage,428
429,6lnnaGN20kl0jEYJSxCgU9,The Strokes,Room On Fire,You Talk Way Too Much,53,186266,False,0.304,0.971,4,-3.226,1,0.0351,0.0594,0.955,0.0799,0.695,127.856,4,garage,429
430,6y4ySPeb68KGoAi1dk130F,The Strokes,Future Present Past,Oblivius,54,299232,False,0.468,0.888,8,-4.463,1,0.0517,0.0957,0.648,0.151,0.432,102.959,4,garage,430
431,36i5ZC3bv8hv5AqWtlqJep,Luca Brasi,Everything is Tenuous,Dying to Feel Alive,28,273786,False,0.502,0.902,7,-2.588,1,0.0336,0.00174,0.0,0.244,0.497,139.995,4,garage,431
432,0pWtV9eA5dpZtGxf3AtMZN,Ethanol Blend,The Blend Part 2.,Tongue & Cheek,31,198485,False,0.444,0.644,3,-9.469,1,0.0332,0.00405,0.0477,0.103,0.806,157.423,4,garage,432
433,0ivAXyBo7oud7Xkffq4aLG,Royal Blood,Here to Forever - All New Indie,Trouble's Coming,0,228400,False,0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,garage,433
434,0kHwTHf8ye0mSd66pwcrEN,The Heavy,The House That Dirt Built,How You Like Me Now,61,217493,False,0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,0.268,110.059,4,garage,434
435,6rTsc0aAS1iD3YF73DNQMd,Black Lips,Lost Angel,No Rave,23,191553,False,0.462,0.821,0,-5.309,1,0.042,0.00031,0.0,0.32,0.391,124.979,4,garage,435
436,2qIV6BuKqYLJWzBBqHZrVG,Chicano Batman,Cycles of Existential Rhyme,Amor Verde,29,206120,False,0.49,0.646,2,-5.948,0,0.0299,0.234,0.0,0.167,0.618,126.0,3,garage,436
437,1Vpn6lsq9JYwPa7oJMK42A,Phase II,Reachin',Reachin' - Brotherhood Mix,25,352120,False,0.724,0.913,0,-6.313,1,0.18,0.0118,0.0,0.0801,0.804,120.873,4,garage,437
438,5u9LQSmOrVKVNVZ6XBeEs7,Drunk Mums,Denim,Powerslide,26,132648,False,0.445,0.889,7,-4.934,1,0.0308,0.0487,0.643,0.0699,0.967,175.414,4,garage,438
439,2EtZFeLn9msgg4qJzT9Vql,The Libertines,The Libertines,Can't Stand Me Now,62,203733,True,0.368,0.936,4,-3.207,1,0.0623,0.0146,0.00192,0.0923,0.568,164.427,4,garage,439
440,7aqNbqNIgd06EhnahNyZ48,Japanther,Skuffed Up My Huffy,Tender People,25,106080,False,0.641,0.844,1,-6.542,0,0.0655,0.0742,0.726,0.0788,0.523,96.298,4,garage,440
441,5MmrVp9ZoHkIumPajat8F6,Sarah Connor,Pop Christmas 2022,The Best Side Of Life,0,229333,False,0.631,0.634,2,-5.202,1,0.0326,0.568,0.0,0.124,0.569,90.947,4,german,441
442,3g3A4R8sJkdknIFcJrPIRK,Frei.Wild,Gegengift (10 Jahre Jubiläumsedition),Mehr als 1000 Worte,38,208693,False,0.417,0.957,1,-1.344,1,0.067,0.00327,0.0,0.145,0.563,167.948,4,german,442
443,6h7limb046ZAJRRkfalUIR,Ion Miles;BHZ,"In Liebe, Ion",Nicht Allein,40,131736,True,0.815,0.357,0,-11.592,1,0.377,0.134,0.0165,0.0873,0.33,180.065,4,german,443
444,5YaskwnGDZFDRipaqzbwQx,ATB;Topic;A7S,Your Love (9PM),Your Love (9PM),79,150052,False,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,4,german,444
445,2tI8VFZ90qve2LcCqDBvYR,Sarah Connor,Christmas Classics,Christmas In My Heart,0,288440,False,0.649,0.517,9,-5.227,0,0.0273,0.54,0.0,0.0601,0.185,119.968,4,german,445
446,4shUUdwBTroH6azmIUU9eq,Sarah Connor,Santa Claus Is Coming To Town,Christmas In My Heart,0,288440,False,0.649,0.517,9,-5.227,0,0.0273,0.54,0.0,0.0601,0.185,119.968,4,german,446
447,2ISSQPb9LHHiV6ng2NXosL,Zedd;Jon Bellion,True Colors,Beautiful Now,70,218293,False,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,4,german,447
448,1KPjCjJ7VqR9GFLYBA4L8H,Alle Farben;Moss Kena,From The Ashes - New Beats,Forgot How to Love,0,149055,False,0.579,0.87,7,-5.909,1,0.198,0.0268,0.0,0.446,0.557,123.892,4,german,448
449,1vPEPhmGDnp8RR6GCBozaa,Ramin Djawadi,Game Of Thrones: Season 3 (Music from the HBO Series),A Lannister Always Pays His Debts,58,170560,False,0.288,0.288,2,-16.518,0,0.0402,0.552,0.952,0.171,0.0963,86.393,4,german,449
450,5LZXpwmeGSKgFyjn6oryMA,Harold Faltermeyer;Baltic House Orchestra,Top Gun Anthem (From the 'Top Gun: Maverick' Trailer),Top Gun Anthem (From the 'Top Gun: Maverick' Trailer),49,145630,False,0.279,0.386,0,-13.944,1,0.037,5.4e-05,0.926,0.111,0.0356,139.88,4,german,450
451,0DUJZXdp0XGbRafeTKA3TJ,Fernanda Brum,Quebrantado Coração,Quebrantado Coração,44,202663,False,0.63,0.351,9,-8.697,1,0.0368,0.661,9.29e-06,0.102,0.134,109.95,4,gospel,451
452,3GOrdhP1guIoRzxAxz2itn,Soraya Moraes,Grande É O Meu Deus,Tu És Bom,39,323906,False,0.297,0.634,4,-12.031,1,0.0919,0.532,0.0,0.984,0.394,149.314,4,gospel,452
453,5oaAx3LoQLdQvwUvneLJ5L,Aline Barros,Consagração,Consagração / Louvor ao Rei,53,381318,False,0.52,0.509,9,-9.116,1,0.0301,0.425,1.15e-06,0.082,0.321,119.991,4,gospel,453
454,4jgf64qE9glFPlDbi06w1I,Armando Filho,Nenhuma Condenação,Nenhuma condenação há,43,321013,False,0.595,0.545,9,-6.144,1,0.027,0.53,0.0,0.229,0.215,105.103,4,gospel,454
455,5GG5P7jC6ikxnzFSWmsPi2,Fernanda Brum E Eyshila,Amigas,Impossível de Esquecer,40,271162,False,0.549,0.626,5,-5.919,1,0.0277,0.282,0.0,0.195,0.355,146.029,4,gospel,455
456,5oDkgd1jpgrT0wcHwtsSQq,Trazendo a Arca,Salmos e Cânticos Espirituais,Em Ti Esperarei - Salmo 27,38,314586,False,0.481,0.697,11,-4.878,0,0.0328,0.131,0.0,0.0718,0.271,139.975,4,gospel,456
457,2gvn5QvlQdnE2T06ErTaer,Crianças Diante do Trono,Crianças Diante do Trono,O Amor do Nosso Deus,39,310106,False,0.583,0.263,2,-8.664,1,0.0278,0.709,0.0,0.322,0.232,133.896,4,gospel,457
458,1YmwVsxhLGfcfHekcK794T,Netto;Isaias Saad,Bom Demais Para Não Crer,Bom Demais Para Não Crer,39,377266,False,0.463,0.688,0,-6.968,1,0.0584,0.151,0.0,0.121,0.215,144.001,4,gospel,458
459,4bryIEI8nhqSeSqwMtuV9s,Comunidade Evangélica Internacional da Zona Sul,Rompendo em Fé.,Rompendo em Fé,46,352943,False,0.488,0.59,9,-8.525,1,0.0356,0.439,0.0,0.486,0.368,67.864,4,gospel,459
460,72HHLF55SDqCvsgkpRIsN8,Oficina G3,Humanos,Eu Sei,37,264568,False,0.626,0.688,5,-6.41,1,0.0239,0.0295,0.00117,0.201,0.449,83.437,4,gospel,460
461,11k0W66k9hwQGzsDO6gUR5,In Flames,"I, The Mask (Arcade Version)",We Will Remember (Arcade Version),21,238304,False,0.44,0.861,10,-6.007,1,0.0333,7.61e-05,0.898,0.397,0.361,92.615,4,goth,461
462,0ufcuftmmSD0iWt75nn9Oy,Siouxsie and the Banshees,Anthems for Witches 2022,Halloween,0,221466,False,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,goth,462
463,5LCjZoCHRvB8uwsALLmKLS,Lacuna Coil,In a Reverie,Honeymoon Suite,22,270960,False,0.507,0.82,0,-7.263,1,0.0556,0.00168,0.000331,0.132,0.494,118.081,4,goth,463
464,19UE05rcUZlSOk9hbvUaQd,New Model Army,Thunder And Consolation,White Coats,26,257933,False,0.581,0.785,11,-11.707,0,0.0445,0.417,0.000176,0.0773,0.411,91.245,4,goth,464
465,1L78ErvwjrfwLiBa8fVAQn,Håkan Hellström,Håkan Boma Ye! (Live),Zigenarliv dreamin (Live),28,447733,False,0.367,0.76,9,-9.774,1,0.115,0.0771,0.0,0.841,0.4,75.933,4,goth,465
466,3TUIbBibx1RMF67PdrN2Bm,Angry Johnny and the Killbillies,I Hear the Devil Laughing,Just Plain Bad,27,210160,False,0.411,0.416,9,-12.898,0,0.0442,0.0456,0.0,0.11,0.334,93.371,4,goth,466
467,3iSgRJUrMKHLglnrQrQ6kO,Within Temptation,The Unforgiving,Iron,51,341000,False,0.293,0.962,11,-2.981,0,0.121,3.42e-05,1.62e-05,0.367,0.27,198.121,3,goth,467
468,3vq7aH5bBDHGg2szzHUdUw,Type O Negative,Post-Millennial Noise,I Don't Wanna Be Me,0,308826,False,0.473,0.977,8,-8.651,0,0.15,0.0243,0.604,0.0931,0.0449,100.552,4,goth,468
469,4Tdc5l6RUT5HqGJiKC70bj,Håkan Hellström,2 steg från paradise (Deluxe Version),River en vacker dröm,42,294040,False,0.518,0.889,0,-3.633,1,0.0429,0.19,0.0,0.122,0.625,125.957,4,goth,469
470,6T9mVHuZrR0SITlUiu72HJ,The Plan,The Plan,Let's Leave,33,266400,False,0.287,0.763,11,-3.895,0,0.0326,3.24e-05,0.121,0.0723,0.461,81.232,4,goth,470
471,0KLrm1v6dqNtsEC50eKXFx,Last Days Of Humanity,Horrific Compositions of Decomposition,Tumorous Parenchyma of Red Corpuscles,11,43468,False,0.273,0.979,2,-3.765,1,0.23,1.78e-05,0.272,0.769,0.251,141.239,4,grindcore,471
472,0OiauhRBNm273nlqlOT2qz,Jarhead Fertilizer;Purge,Always Faithful,Untitled,13,53569,False,0.164,0.325,8,-4.07,1,0.0588,2.3e-06,0.991,0.0631,0.352,92.145,4,grindcore,472
473,24EgYQxyTKvNbFhvT8VsNt,Regurgitate,Carnivorous Erection,Copious Head Carnage,11,63093,False,0.246,0.991,1,-6.861,0,0.175,0.0,0.923,0.113,0.0847,111.704,4,grindcore,473
474,0BP3yCkaHsQsextscgdZFF,disrupt,The Rest,An End to White Rule,12,94666,False,0.311,0.995,9,-5.112,1,0.111,2.99e-06,0.0122,0.309,0.347,109.961,4,grindcore,474
475,0dSkFhNrYiz7bDYnplYmIy,Last Days Of Humanity,Horrific Compositions of Decomposition,Running Through the Blood (Fear of God),12,69460,False,0.235,0.985,5,-4.8,0,0.174,0.000409,0.892,0.602,0.105,117.885,4,grindcore,475
476,341sPfbD8rehNvBEwr0QwW,Hummingbird of Death,Forbidden Techniques,Fresh Hell,13,93730,False,0.247,0.995,9,-3.642,1,0.174,4.79e-06,0.363,0.503,0.425,116.378,4,grindcore,476
477,5MWp9jzmw5hQN5aQwOpoRt,Napalm Death,Diatribes,Just Rewards,12,208933,False,0.29,0.989,1,-5.762,1,0.176,0.000101,0.683,0.0594,0.0405,85.944,4,grindcore,477
478,6edZES9GdKSrGGvWUxYQqz,Iron Lung,White Glove Test,Containment,18,129524,False,0.0858,0.975,6,-6.692,1,0.116,0.000118,0.963,0.119,0.0359,167.6,4,grindcore,478
479,1uwjBrZMmwBwTaFBUykRYf,Painkiller,Buried Secrets,Tortured Souls,11,113226,False,0.241,0.657,4,-10.225,0,0.0826,0.000458,0.7,0.49,0.19,118.585,5,grindcore,479
480,0ZqIjyXzcydxDt2cUNTEGO,disrupt,The Rest,Pigs Suck,11,107026,False,0.282,0.917,6,-6.262,0,0.11,0.000219,0.0012,0.207,0.312,143.484,4,grindcore,480
481,5zxh4quzNKt2DCPLejjhmU,Kemuel,Kemuel Worship I,Eu Também (100 Bilhões X) [So Will I (100 Billion X)],39,414750,False,0.432,0.404,2,-12.903,1,0.0353,0.0328,7.18e-05,0.221,0.0976,128.012,4,groove,481
482,3GISbYrRNr8z9nbJRdeX1g,Talita Barreto,Acústico Talita Barreto,Vida Leve,28,136626,False,0.694,0.31,4,-8.51,0,0.033,0.833,0.0,0.0893,0.632,82.955,4,groove,482
483,77XOYoYeK1CoTfnKUIXTjk,Lamb of God,As The Palaces Burn,Vigil,45,283000,False,0.326,0.949,2,-5.027,1,0.12,0.0002,0.00115,0.091,0.12,106.145,4,groove,483
484,0VgtjIiWXKMxqtYnhHmQ8U,Chris Lake,Stay With Me,Stay With Me,50,224576,False,0.706,0.846,6,-5.475,1,0.04,0.00653,0.161,0.0908,0.241,123.994,4,groove,484
485,4FEcEwbE2vsqhxbTPtiNTL,Noizu,Summer 91 (Looking Back),Summer 91 (Looking Back),67,180000,False,0.509,0.953,11,-4.954,0,0.0414,0.0159,3.3e-05,0.28,0.406,125.015,4,groove,485
486,0OE5nvs8Sc1meDrjN7vwBw,Navos;HARLEE,You & I,You & I,59,168201,False,0.57,0.909,11,-4.171,0,0.0487,0.0375,0.000178,0.0817,0.659,123.911,4,groove,486
487,5GwPTFXjE3WLJevK6KLMyc,Lamb of God,Lamb of God,Gears,43,235111,False,0.515,0.997,2,-3.066,1,0.104,1.15e-05,0.715,0.287,0.129,135.004,4,groove,487
488,7b3OfGX7LuIyTBk6FMdagF,Mastodon,Metal Lives!,Teardrinker,0,320507,False,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,4,groove,488
489,6U0GYSiAsb9bYvuOzQJLoq,Tchami;Donnie Sloan;Ricky Ducati,Aurra / Shades,Shades,54,218000,False,0.629,0.748,5,-6.513,1,0.0812,0.0961,2.01e-05,0.109,0.173,120.021,4,groove,489
490,01cGujYWGF7JchJLSgf6Ta,Obituary,Cause of Death (Reissue),Chopped in Half,46,225360,False,0.257,0.989,10,-5.918,0,0.0867,6.72e-06,0.521,0.263,0.385,109.267,4,groove,490
491,68pbfPO23QQUl2pxlthi6Q,Seether,Holding Onto Strings Better Left To Fray,Pass Slowly,46,207832,False,0.451,0.702,10,-5.718,1,0.0307,0.000687,4.57e-05,0.172,0.24,147.007,3,grunge,491
492,4BUMLahhHwt4U3gWZVCBdi,Our Lady Peace,Naveed,Starseed,28,244040,False,0.516,0.907,6,-6.137,1,0.0496,0.000356,0.028,0.0903,0.457,131.913,4,grunge,492
493,4bh9zPGpEX1yl9Do6rkhHr,Shinedown,Rock Brandneu,Planet Zero,0,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,grunge,493
494,4Yf5bqU3NK4kNOypcrLYwU,Linkin Park,Meteora,Faint,77,162600,False,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,4,grunge,494
495,536bkD2pabwDI6kHCzHv5T,Breaking Benjamin,Dark Before Dawn,Hollow,53,231053,False,0.346,0.846,1,-4.796,0,0.0621,1.88e-05,0.000858,0.117,0.28,143.152,4,grunge,495
496,0YFA0boMX3HBAZS1QfHKRR,Three Days Grace,Human,Tell Me Why,56,210733,False,0.491,0.827,2,-5.023,0,0.0415,0.00922,0.000377,0.217,0.472,158.904,4,grunge,496
497,1EWDtcKzwZqflFqdiN3fyv,Linkin Park,A Thousand Suns,Waiting for the End,42,231680,False,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005,4,grunge,497
498,7jHELTAQ6YEutiPJwqlgP6,Redlight King,Something For The Pain,Little Darlin,25,228600,False,0.576,0.686,5,-4.811,1,0.046,0.000996,0.000702,0.166,0.556,94.562,4,grunge,498
499,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,Hybrid Theory (Bonus Edition),In the End,85,216880,False,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4,grunge,499
500,0M955bMOoilikPXwKLYpoi,Three Days Grace,Three Days Grace,I Hate Everything About You,74,231480,False,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,4,grunge,500
501,5hcGrtw0zsuAvdCHDm0pGP,Project AER;v i v,How Are You? I'm Okay,Overwhelming,6,227999,False,0.469,0.159,5,-21.999,1,0.0326,0.875,0.927,0.0652,0.0362,117.975,4,guitar,501
502,39ntcqNaRKwAoaN87MDEJw,Los Apus,Lágrimas Del Sol,Tristeza,21,320200,False,0.603,0.626,3,-5.26,1,0.0393,0.702,3.81e-05,0.0899,0.786,73.567,4,guitar,502
503,5OR1lHmU1oB1LSHBjWpLYk,Beyond The Guitar,"Fairytale (From ""Shrek"")","Fairytale (From ""Shrek"")",37,148421,False,0.563,0.0234,5,-19.784,1,0.0649,0.976,0.855,0.0956,0.169,77.662,3,guitar,503
504,2S0cieOaexwawYtsmdnwDC,Chamin Madero,Guitarras Mexicanas 16 de Oro,La Diferencia,22,197373,False,0.575,0.466,0,-8.806,1,0.0332,0.333,0.904,0.197,0.405,167.884,4,guitar,504
505,5f47RLk3HgmaCBrhI9Ibrf,Toledo Heights,A Few Reasons,A Few Reasons,50,151940,False,0.64,0.0675,9,-23.425,1,0.0493,0.964,0.926,0.111,0.327,158.678,4,guitar,505
506,0nj2Q2OukMzwjNip4sZx1C,Casper Esmann,Shirohae,Shirohae,38,164000,False,0.55,0.137,9,-16.341,0,0.056,0.936,0.731,0.103,0.165,126.53,4,guitar,506
507,3UJtz3pl0co0tbt6vnTP4Z,Liad Abraham,"Instrumental Guitar Covers, Vol. 1",Mad World,45,124544,False,0.347,0.25,2,-14.179,1,0.0429,0.959,0.95,0.101,0.173,97.331,4,guitar,507
508,2fcmS6jBbfEIzyubu8LuFb,George Benson,Guitar Man,Since I Fell For You,51,178440,False,0.467,0.108,7,-12.753,1,0.0347,0.952,1.61e-06,0.11,0.242,92.82,3,guitar,508
509,5L9z59FaKdw0CqCpvzrIIr,Chamin Madero,Guitarras Mexicanas 16 de Oro,Amor Eterno,22,218360,False,0.705,0.399,0,-10.309,1,0.0295,0.557,0.881,0.145,0.44,89.06,4,guitar,509
510,65KCnTndJ5GgsBrzVpxrhf,Los Tecolines,Boleros de Oro,Abril en Portugal,22,173000,False,0.635,0.531,4,-9.077,0,0.0309,0.822,3.03e-05,0.199,0.471,95.718,4,guitar,510
511,77AP1Am52Lx71jRPtMcqlU,Neophyte,Happy Hardcore Top 100,Let's Move Some,22,287033,False,0.633,0.933,8,-3.258,0,0.0706,0.000203,0.786,0.154,0.353,174.945,4,happy,511
512,51ZM0TTCxKKchFiK9PVgjb,Scooter,Scooter Forever,Sacred Cycles,19,201106,False,0.638,0.947,1,-7.543,1,0.0402,4.64e-05,0.876,0.147,0.0369,135.015,4,happy,512
513,1yZsWNEWYAIX6wUJwo3AWV,Tha Playah;Kasparov;Zwaargewicht,Sick And Twisted,Sloopkogel,16,192333,True,0.548,0.98,7,-3.987,1,0.348,0.0123,1.06e-05,0.785,0.0788,179.922,3,happy,513
514,29f9l4ImBUkA33j8kQBy65,Scooter,20 Years of Hardcore (Remastered),4:00 AM,52,197496,False,0.554,0.868,0,-4.163,0,0.0949,0.000736,0.0,0.327,0.243,132.009,4,happy,514
515,0Q6D4jgYQBeVaQb5zudWBH,Dj Promo,Oscuro,Oscuro,27,75492,False,0.706,0.537,4,-13.011,1,0.0295,0.087,0.979,0.124,0.271,100.155,4,happy,515
